"","decision_tree_card_prediction","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","eng.balance_dev_1y_before_card","eng.balance_at_card_issuance","eng.balance_dev_after_card","eng.mean_trans_count_per_month","eng.median_relative_balance_dev_in_perc","credit_check_avg_income","credit_check","final_balance","risk_score","card_recommendation","loan_applicable","loan_recommendation"
"1935","classic",2465,2030,"owner",51,"monthly_issuance",1994-09-13,51,"male",1973-10-17,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4325,1,0,0,0,0,TRUE,29622.7,76928.3,0,4.78,0,22544,"gold",76928,433,"classic","yes","up to  240000"
"1936","classic",2467,2032,"owner",36,"monthly_issuance",1996-11-14,36,"female",1946-05-16,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5229,1,0,0,1,1,TRUE,766,15027.2,0,4.56,0,NA,NA,15027,67,"no","no","no"
"1937","classic",2468,2033,"owner",71,"monthly_issuance",1996-03-20,71,"male",1965-03-18,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4274,1,0,0,0,0,TRUE,25014.4,49624.7,0,4.73,0,10929,"classic",49624,260,"classic","yes","up to  150000"
"1938","classic",2469,2034,"owner",54,"monthly_issuance",1996-08-21,54,"female",1957-09-10,42,NA,NA,NA,NA,NA,FALSE,"classic",1997-07-30,TRUE,8744,1,0,0,0,0,TRUE,-3821.6,45803.1,-16649,4.71,0,22428,"gold",60611,367,"keep classic","no","no"
"1939","classic",2470,2035,"owner",53,"monthly_issuance",1996-05-10,53,"male",1943-06-14,56,1998-01-25,176328,36,4898,"running_ok",TRUE,NA,NA,FALSE,14433,1,0,1,1,1,TRUE,35678.8,75392.1,0,4.73,0,29389,"gold",75392,507,"classic","no","increase up to 240000"
"1940","classic",2472,2036,"owner",70,"monthly_issuance",1997-10-03,70,"female",1976-03-29,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,19441.3,39012.3,0,4.56,0,NA,NA,39012,109,"junior","no","no"
"1941","classic",2473,2037,"owner",20,"monthly_issuance",1993-05-06,20,"female",1976-10-17,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9297,1,0,0,0,1,TRUE,12025.8,65985.9,0,5.1,0.275,16576,"junior",65985,320,"junior","yes","up to  210000"
"1942","classic",2474,2038,"owner",42,"monthly_issuance",1993-08-06,42,"male",1957-04-06,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3642,1,0,0,0,1,TRUE,700.200000000004,41073.5,0,5.97,0,5463,"failed",41073,48,"no","no","no"
"1943","junior",2475,2039,"owner",44,"monthly_issuance",1993-03-12,44,"female",1982-02-02,17,NA,NA,NA,NA,NA,FALSE,"junior",1994-09-15,TRUE,NA,NA,NA,NA,NA,NA,FALSE,4725.7,28225.7,5438.9,5.48,0,NA,NA,32751,84,"keep junior","no","no"
"1944","classic",2476,2040,"owner",75,"monthly_issuance",1996-06-25,75,"female",1957-02-16,42,NA,NA,NA,NA,NA,FALSE,"classic",1998-10-12,TRUE,5262,1,0,0,0,0,TRUE,20158,48670.6,18638.5,4.7,0,7893,"failed",67309,99,"keep classic","no","no"
"1945","classic",2478,2041,"owner",48,"monthly_issuance",1995-07-05,48,"female",1940-05-24,59,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-14,TRUE,NA,NA,NA,NA,NA,NA,FALSE,20828.7,51947.4,5966.6,4.9,0,4631,"failed",57914,70,"keep classic","no","no"
"1946","classic",2479,2042,"owner",31,"monthly_issuance",1997-02-12,31,"female",1959-03-31,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2266,1,0,0,0,1,TRUE,4682.8,18380.9,0,4.52,0,3400,"failed",18380,8,"no","no","no"
"1947","classic",2480,2043,"owner",46,"monthly_issuance",1995-11-27,46,"female",1976-12-08,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4366,1,0,0,0,0,TRUE,-5987,15775.1,0,4.85,0,6550,"junior",15775,152,"junior","no","no"
"1948","classic",2481,2044,"owner",6,"monthly_issuance",1994-11-23,6,"male",1948-06-22,51,NA,NA,NA,NA,NA,FALSE,"classic",1997-04-18,TRUE,9278,1,1,0,0,0,TRUE,10592.2,46669.8,23480.3,5,0,18438,"gold",68369,343,"keep classic","yes","up to  210000"
"1949","classic",2482,2045,"owner",34,"monthly_issuance",1996-09-09,34,"male",1925-01-07,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1536,1,0,0,0,0,TRUE,-16615.9,16903.6,0,4.56,0,6310,"failed",16903,14,"no","no","no"
"1950","classic",2484,2046,"owner",68,"monthly_issuance",1996-10-17,68,"male",1969-12-21,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2073,1,0,0,0,1,TRUE,1282.9,31555.4,0,4.52,0,3110,"failed",31555,15,"no","no","no"
"1951","classic",2485,2047,"owner",20,"monthly_issuance",1995-02-21,20,"male",1933-05-15,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2670,1,0,0,0,0,TRUE,-417.200000000004,43324.4,0,6.4,0,4727,"failed",43324,41,"no","no","no"
"1952","classic",2486,2048,"owner",76,"monthly_issuance",1997-03-30,76,"female",1961-10-05,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5008,1,1,0,0,1,TRUE,-946.700000000004,47586.7,0,4.84,0,NA,NA,47586,98,"no","no","no"
"1953","classic",2487,2049,"owner",67,"monthly_issuance",1997-12-19,67,"female",1967-09-25,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5891,1,0,0,0,1,TRUE,-25762.9,22003.7,0,4.41,0,NA,NA,22003,47,"no","no","no"
"1954","junior",2488,2050,"owner",1,"monthly_issuance",1993-10-22,9,"female",1980-09-22,19,NA,NA,NA,NA,NA,FALSE,"junior",1998-11-26,TRUE,9704,1,0,0,1,1,TRUE,18016.33,55708.9,9611,5.26,0.51,16411,"junior",65319,314,"keep junior","yes","up to  200000"
"1955","classic",2489,2051,"owner",64,"weekly_issuance",1995-11-08,64,"female",1975-01-28,24,1997-04-22,293880,60,4898,"running_nok",TRUE,"gold",1998-09-19,TRUE,4898,0,0,1,0,0,TRUE,67125.6,71549.9,20982,5.03,0,NA,"failed",92531,41,"keep gold","no","no"
"1956","classic",2490,2052,"owner",61,"monthly_issuance",1993-10-20,61,"female",1961-03-26,38,NA,NA,NA,NA,NA,FALSE,"classic",1996-10-14,TRUE,6412,1,1,0,1,1,TRUE,1597.3,48610.7,-10781.1,6.19,0.15,9885,"classic",51661,226,"keep classic","no","no"
"1957","classic",2491,2053,"owner",5,"monthly_issuance",1997-10-16,5,"female",1939-03-20,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4409,1,0,0,0,0,TRUE,3710.6,22765.2,0,4.53,0,NA,NA,22765,78,"no","no","no"
"1958","classic",2493,2054,"owner",1,"monthly_issuance",1995-01-24,1,"male",1962-10-09,37,NA,NA,NA,NA,NA,FALSE,"classic",1998-02-24,TRUE,8738,1,0,0,1,1,TRUE,31091.3,62531.5,-8836.7,6.68,0,19902,"gold",53694,395,"keep classic","no","no"
"1959","classic",2494,2055,"owner",37,"monthly_issuance",1997-04-17,37,"male",1971-01-06,28,1998-07-19,271260,60,4521,"running_ok",TRUE,NA,NA,FALSE,11365,1,0,1,0,0,TRUE,-11845.4,11414.4,0,4.47,0,NA,NA,11414,55,"no","no","no"
"1960","classic",2495,2056,"owner",58,"monthly_issuance",1993-04-07,58,"female",1939-12-14,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-54946.6,31904.5,0,5.82,0,NA,NA,31904,28,"no","no","no"
"1961","classic",2496,2057,"owner",1,"monthly_issuance",1997-06-20,1,"male",1972-07-07,27,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-22,TRUE,5414,1,0,0,1,1,TRUE,1680.9,45358.1,6884.5,4.53,0,NA,NA,52242,99,"keep classic","no","no"
"1962","classic",2497,2058,"owner",34,"monthly_issuance",1996-09-09,34,"female",1962-04-06,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2702,1,0,0,1,1,TRUE,-6160.5,13651,0,4.59,0,4053,"failed",13651,0,"no","no","no"
"1963","junior",2498,2059,"owner",37,"monthly_issuance",1994-10-08,37,"male",1980-03-12,19,NA,NA,NA,NA,NA,FALSE,"junior",1995-12-03,TRUE,NA,NA,NA,NA,NA,NA,FALSE,17542.3,37300.9,-3978,5.05,0,11293,"junior",36944,244,"keep junior","no","no"
"1964","classic",2499,2060,"owner",13,"monthly_issuance",1996-12-05,13,"male",1944-08-04,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7523,1,0,0,0,0,TRUE,-26609.17,34376.7,0,4.59,0,NA,NA,34376,58,"no","no","no"
"1965","classic",2500,2061,"owner",24,"monthly_issuance",1993-05-12,24,"female",1946-08-20,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2669,1,0,0,0,1,TRUE,-1586.4,21281.1,0,5.51,0.56,4004,"failed",21281,10,"no","no","no"
"1966","classic",2501,2062,"owner",70,"monthly_issuance",1996-03-06,70,"female",1940-12-04,59,1996-10-29,86184,12,7182,"finished_ok",TRUE,"classic",1998-10-05,TRUE,10425,1,0,1,0,1,TRUE,2078.2,40466.3,-4661.60000000001,4.68,0,43095,"gold",35804,624,"keep classic","no","next loan up to 110000"
"1967","classic",2502,2063,"owner",1,"monthly_issuance",1993-12-04,1,"female",1935-03-13,64,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-24,TRUE,1542,1,0,0,0,0,TRUE,7133.2,45224.6,-5086,5.27,0,5885,"failed",40138,63,"keep classic","no","no"
"1968","classic",2503,2064,"owner",54,"monthly_issuance",1996-12-30,54,"female",1977-09-23,22,1997-08-26,83628,36,2323,"running_ok",TRUE,NA,NA,FALSE,2322,0,0,1,0,0,TRUE,8445.9,40943.8,0,4.68,0,NA,NA,40943,127,"junior","no","increase up to 130000"
"1969","classic",2504,2065,"owner",61,"monthly_issuance",1996-08-28,61,"male",1950-01-09,49,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3075,1,0,0,0,0,TRUE,-17515,16432.4,0,4.55,0,18648,"gold",16432,285,"classic","no","no"
"1970","classic",2505,2066,"owner",25,"monthly_issuance",1996-08-07,25,"female",1960-04-30,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2319,1,0,0,0,0,TRUE,-4571.4,14254.5,0,4.79,0,3758,"failed",14254,-2,"no","no","no"
"1971","classic",2506,2067,"owner",76,"monthly_issuance",1994-04-07,76,"male",1976-09-27,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,29198.8,86927.7,0,5.34,0,1200,"junior",86927,204,"junior","yes","up to  270000"
"1972","classic",2507,2068,"owner",21,"monthly_issuance",1993-06-02,37,"female",1952-08-26,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2624,1,0,0,1,1,TRUE,-767.900000000001,14333.2,0,5.47,0,3937,"failed",14333,3,"no","no","no"
"1973","classic",2508,2069,"owner",72,"monthly_issuance",1997-10-08,72,"female",1965-08-07,34,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-26,TRUE,4933,1,0,0,1,1,TRUE,13990.4,28323.6,23773.6,4.7,0,NA,NA,52097,93,"keep classic","no","no"
"1974","classic",2510,2070,"owner",72,"monthly_issuance",1993-01-29,72,"female",1959-06-10,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8092,1,0,0,0,0,TRUE,16000.2,69584.7,0,5.53,3.085,12138,"classic",69584,283,"classic","yes","up to  220000"
"1975","classic",2511,2071,"owner",35,"monthly_issuance",1997-05-08,35,"female",1975-03-27,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3218,1,0,0,0,1,TRUE,-10991.7,50832.7,0,4.48,0,NA,NA,50832,91,"no","no","no"
"1976","classic",2513,2072,"owner",41,"monthly_issuance",1993-10-17,41,"male",1941-05-08,58,NA,NA,NA,NA,NA,FALSE,"classic",1995-06-24,TRUE,6746,1,0,0,0,0,TRUE,-1294.3,43760.5,10829.1,5.27,2.285,24225,"gold",114646,386,"keep classic","yes","up to  360000"
"1977","classic",2514,2073,"owner",59,"monthly_issuance",1997-08-14,59,"male",1957-02-11,42,1998-10-05,44640,24,1860,"running_ok",TRUE,NA,NA,FALSE,1860,0,0,1,0,0,TRUE,20023.7,36891.5,0,4.42,0,NA,NA,36891,139,"classic","no","increase up to 110000"
"1978","classic",2515,2074,"owner",12,"monthly_issuance",1996-02-18,12,"male",1958-06-03,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4922,1,0,0,0,1,TRUE,53593.9,64199.6,0,4.96,0,23271,"gold",64199,452,"classic","yes","up to  200000"
"1979","classic",2516,2075,"owner",33,"monthly_issuance",1996-01-01,33,"female",1942-01-05,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2200,1,0,0,1,1,TRUE,3874.6,19826.3,0,4.71,0,3300,"failed",19826,8,"no","no","no"
"1980","classic",2517,2076,"owner",18,"monthly_issuance",1996-09-17,18,"male",1924-09-09,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2052,1,0,0,0,0,TRUE,-6417.9,15747.3,0,4.66,0,6179,"failed",15747,23,"no","no","no"
"1981","classic",2519,2077,"owner",29,"monthly_issuance",1995-01-04,29,"female",1970-08-06,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,34362.9,67648.8,0,4.77,0,4305,"failed",67648,96,"no","no","no"
"1982","classic",2520,2078,"owner",62,"monthly_issuance",1993-07-08,62,"male",1944-07-30,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3598,1,0,0,0,0,TRUE,14558.9,44613.9,0,5.15,1.615,14633,"gold",44613,307,"classic","yes","up to  140000"
"1983","classic",2521,2079,"owner",55,"monthly_issuance",1997-09-06,55,"female",1947-03-30,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9592,79129.4,0,4.45,0,NA,"classic",79129,165,"classic","yes","up to  250000"
"1984","classic",2522,2080,"owner",74,"monthly_issuance",1997-04-27,74,"male",1937-09-08,62,1997-09-12,214596,36,5961,"running_ok",TRUE,"classic",1998-02-14,TRUE,19589,1,0,1,0,0,TRUE,-36044.5,43084.9,43603.3,4.95,0,NA,"gold",86688,98,"keep classic","no","increase up to 270000"
"1985","classic",2524,2081,"owner",36,"monthly_issuance",1997-07-02,36,"male",1959-07-31,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2028,1,0,0,0,0,TRUE,-16437.95,16018.7,0,4.51,0,NA,NA,16018,51,"no","no","no"
"1986","classic",2525,2082,"owner",36,"monthly_issuance",1993-09-03,36,"female",1952-07-10,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7791,1,0,0,1,1,TRUE,-5391.39999999999,19540.4,0,5.16,-8.885,NA,NA,19540,66,"no","no","no"
"1987","classic",2526,2083,"owner",1,"monthly_issuance",1996-09-28,1,"male",1964-07-26,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8282,1,0,0,0,0,TRUE,3701.7,17915,0,4.77,0,23981,"gold",17915,364,"classic","no","no"
"1988","classic",2527,2084,"owner",44,"monthly_issuance",1996-09-08,44,"female",1947-07-31,52,NA,NA,NA,NA,NA,FALSE,"classic",1997-05-22,TRUE,4554,1,0,0,0,0,TRUE,46750.4,64665.4,-8953.5,4.66,0,20290,"gold",84957,416,"keep classic","no","no"
"1989","classic",2528,2085,"owner",25,"monthly_issuance",1997-02-13,25,"male",1977-02-16,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6474,1,0,0,1,1,TRUE,-11069.17,23655.2,0,4.6,0,NA,NA,23655,64,"no","no","no"
"1990","classic",2529,2086,"owner",70,"weekly_issuance",1996-08-09,70,"male",1939-06-22,60,NA,NA,NA,NA,NA,FALSE,"classic",1997-04-06,TRUE,NA,NA,NA,NA,NA,NA,FALSE,19409.1,43064.3,-7400.8,4.92,0,46199,"gold",69484,625,"keep classic","no","no"
"1991","classic",2530,2087,"owner",7,"weekly_issuance",1993-01-08,8,"male",1950-02-11,49,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4619,0,1,0,0,0,TRUE,58919.3,61954.5,0,5.92,-0.275,NA,"classic",61954,197,"classic","yes","up to  190000"
"1992","classic",2531,2088,"owner",4,"monthly_issuance",1993-07-28,5,"female",1954-01-24,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3240,1,0,0,0,0,TRUE,-3841.9,20250.1,0,6.82,2.26,4861,"failed",20250,16,"no","no","no"
"1993","classic",2532,2089,"owner",29,"weekly_issuance",1997-03-05,29,"male",1937-05-09,62,NA,NA,NA,NA,NA,FALSE,"classic",1998-01-19,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-1172.1,19078,-20898.9,4.82,0,NA,NA,-1820,69,"keep classic","no","no"
"1994","classic",2533,2090,"owner",40,"monthly_issuance",1996-11-26,40,"female",1929-07-17,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3532,1,0,0,0,0,TRUE,-2365,29382.7,0,4.7,0,5299,"failed",29382,31,"no","no","no"
"1995","classic",2534,2091,"owner",1,"monthly_issuance",1996-09-25,1,"male",1943-01-10,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,14336,51409,0,4.71,0,4623,"failed",51409,63,"no","no","no"
"1996","classic",2535,2092,"owner",1,"monthly_issuance",1994-04-29,1,"male",1945-01-10,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7598,1,0,0,0,0,TRUE,18591.3,107414.2,0,5.41,0,NA,"gold",107414,228,"classic","yes","up to  340000"
"1997","classic",2536,2093,"owner",64,"monthly_issuance",1997-07-07,64,"male",1961-10-22,38,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-03,TRUE,NA,NA,NA,NA,NA,NA,FALSE,13445.1,49807.4,20687.8,4.45,0,NA,"classic",70495,139,"keep classic","yes","up to  220000"
"1998","classic",2537,2094,"owner",73,"monthly_issuance",1996-08-23,73,"male",1957-10-10,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2288,1,0,0,0,0,TRUE,-2846.3,18166.1,0,4.67,0,3433,"failed",18166,0,"no","no","no"
"1999","junior",2538,2095,"owner",56,"monthly_issuance",1995-12-19,56,"male",1980-02-23,19,NA,NA,NA,NA,NA,FALSE,"junior",1997-07-12,TRUE,NA,NA,NA,NA,NA,NA,FALSE,36495.2,52620.1,13102,4.95,0,19987,"junior",54892,365,"keep junior","yes","up to  170000"
"2000","classic",2539,2096,"owner",32,"monthly_issuance",1995-06-17,32,"female",1972-01-21,27,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9172,1,0,0,0,1,TRUE,-17450.6,48170.9,0,4.84,0,15089,"gold",48170,283,"classic","no","no"
"2001","junior",2540,2097,"owner",46,"monthly_issuance",1997-10-11,46,"male",1981-06-26,18,NA,NA,NA,NA,NA,FALSE,"junior",1998-11-12,TRUE,NA,NA,NA,NA,NA,NA,FALSE,36686.6,38190.1,2905.6,4.47,0,500,"failed",41095,31,"keep junior","no","no"
"2002","classic",2542,2099,"owner",3,"weekly_issuance",1993-01-12,3,"male",1944-12-19,55,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-31,TRUE,NA,NA,NA,NA,NA,NA,FALSE,3141,85466.1,11008.8,6.05,-0.015,NA,"gold",96474,189,"keep classic","yes","up to  300000"
"2003","classic",2545,2101,"owner",9,"monthly_issuance",1996-08-04,9,"female",1953-09-28,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2309,1,0,0,1,1,TRUE,162.900000000001,27622.9,0,4.81,0,3464,"failed",27622,14,"no","no","no"
"2004","classic",2546,2102,"owner",41,"monthly_issuance",1996-08-05,41,"female",1961-12-03,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7497,1,0,0,0,1,TRUE,13719.9,37424.7,0,4.59,0,11492,"classic",37424,242,"classic","yes","up to  110000"
"2005","classic",2547,2103,"owner",48,"monthly_issuance",1997-02-01,48,"female",1953-10-29,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3693,1,0,0,0,1,TRUE,1778,20289.5,0,4.59,0,NA,NA,20289,73,"no","no","no"
"2006","classic",2548,2104,"owner",48,"monthly_issuance",1996-06-12,48,"male",1953-10-06,46,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-16,TRUE,6927,1,0,0,0,0,TRUE,3967.2,43405.1,10638.4,4.63,0,12370,"classic",54043,247,"keep classic","yes","up to  170000"
"2007","classic",2549,2105,"owner",70,"monthly_issuance",1996-03-09,70,"female",1923-05-05,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1546,1,0,0,0,0,TRUE,-9520.3,16291.7,0,4.6,0,4718,"failed",16291,4,"no","no","no"
"2008","junior",2550,2106,"owner",1,"monthly_issuance",1996-02-01,1,"female",1976-10-12,23,1996-10-03,101520,12,8460,"finished_ok",TRUE,NA,NA,FALSE,11928,1,0,1,0,0,TRUE,-7796.7,26879.5,0,5.25,0,12342,"junior",26879,269,"junior","no","next loan up to  80000"
"2009","classic",2551,2107,"owner",70,"monthly_issuance",1996-11-09,70,"female",1939-08-11,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7058,1,0,0,0,1,TRUE,13705.5,45519.1,0,5.44,0,NA,NA,45519,111,"classic","no","no"
"2010","classic",2552,2108,"owner",74,"monthly_issuance",1996-07-06,74,"female",1964-01-24,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5974,1,0,0,0,0,TRUE,22988.2,16150.6,0,5.41,0,14061,"gold",16150,281,"classic","no","no"
"2011","classic",2553,2109,"owner",34,"monthly_issuance",1996-02-02,34,"male",1976-11-24,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,14168.9,103989.4,0,4.62,0,NA,"junior",103989,194,"junior","yes","up to  330000"
"2012","classic",2554,2110,"owner",64,"monthly_issuance",1993-02-23,64,"male",1941-09-20,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2050,1,0,0,0,0,TRUE,-1626.7,19214.8,0,5.7,3.1,3076,"failed",19214,-1,"no","no","no"
"2013","gold",2555,2111,"owner",42,"weekly_issuance",1995-01-25,42,"male",1963-09-23,36,NA,NA,NA,NA,NA,FALSE,"classic",1996-07-11,TRUE,4619,0,1,0,0,0,TRUE,3092.60000000001,71075.1,-24025,5.42,0,NA,"gold",107270,225,"upsell","no","no"
"2014","classic",2556,2112,"owner",44,"monthly_issuance",1996-07-12,44,"female",1951-02-10,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4788,1,0,0,0,0,TRUE,3051,52249.4,0,4.67,0,10100,"classic",52249,232,"classic","yes","up to  160000"
"2015","classic",2557,2113,"owner",7,"monthly_issuance",1996-08-28,7,"male",1957-02-18,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-7450.9,14106.6,0,4.75,0,10078,"classic",14106,184,"classic","no","no"
"2016","classic",2558,2114,"owner",30,"monthly_issuance",1996-08-11,30,"male",1959-01-18,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6844,1,0,0,0,1,TRUE,-10366.4,13460.1,0,4.53,0,10432,"classic",13460,183,"classic","no","no"
"2017","classic",2559,2115,"owner",8,"monthly_issuance",1996-12-05,8,"female",1965-03-31,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1940,1,0,0,0,0,TRUE,-362.599999999999,13259.3,0,4.68,0,2910,"failed",13259,-7,"no","no","no"
"2018","classic",2560,2116,"owner",70,"monthly_issuance",1996-05-02,70,"female",1974-06-20,25,1997-08-04,92400,12,7700,"finished_ok",TRUE,"classic",1996-12-10,TRUE,12413,1,0,1,0,1,TRUE,23906.3,37165.6,18055.1,4.75,0,NA,NA,29807,162,"classic","no","next loan up to  90000"
"2019","classic",2561,2117,"owner",48,"monthly_issuance",1996-08-07,48,"male",1945-07-26,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7786,1,0,0,0,0,TRUE,-6242.5,24107.9,0,4.79,0,11679,"classic",24107,211,"classic","no","no"
"2020","classic",2562,2118,"owner",42,"monthly_issuance",1997-05-11,42,"male",1952-11-01,47,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-16,TRUE,9871,1,0,0,0,0,TRUE,4024.3,48409.5,1540.9,4.45,0,NA,NA,49950,103,"classic","no","no"
"2021","classic",2563,2119,"owner",74,"monthly_issuance",1995-09-21,74,"male",1971-09-08,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5688,1,0,0,0,0,TRUE,32726.2,53489.6,0,4.73,0,8533,"classic",53489,247,"classic","yes","up to  170000"
"2022","classic",2565,2121,"owner",64,"monthly_issuance",1994-12-05,64,"male",1946-05-22,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6007,1,0,0,0,1,TRUE,-21490.9,24372.9,0,4.82,0,22121,"gold",24372,325,"classic","no","no"
"2023","classic",2566,2122,"owner",68,"monthly_issuance",1993-01-08,29,"female",1963-03-25,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7663,1,0,0,0,0,TRUE,19271.3,41803.8,0,5.86,-2.385,NA,NA,41803,112,"classic","no","no"
"2024","classic",2567,2123,"owner",64,"monthly_issuance",1993-07-26,64,"male",1943-05-30,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2141,1,0,0,0,0,TRUE,-1813.3,14528.1,0,5.49,1.725,3212,"failed",14528,-4,"no","no","no"
"2025","classic",2569,2124,"owner",69,"monthly_issuance",1993-02-20,69,"male",1948-04-01,51,NA,NA,NA,NA,NA,FALSE,"classic",1995-07-20,TRUE,5494,1,0,0,0,1,TRUE,3783.5,49567.5,5123.2,5.11,1.995,21431,"gold",80990,369,"keep classic","yes","up to  250000"
"2026","junior",2571,2125,"owner",43,"weekly_issuance",1997-11-20,43,"female",1979-04-25,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3225,1,0,0,0,0,TRUE,33045.8,58302.4,0,4.55,0,NA,NA,58302,142,"junior","yes","up to  180000"
"2027","classic",2572,2126,"owner",1,"monthly_issuance",1997-02-09,1,"male",1953-10-08,46,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-15,TRUE,NA,NA,NA,NA,NA,NA,FALSE,-50320.9,35565,26130.1,4.64,0,NA,"classic",61695,63,"keep classic","no","no"
"2028","classic",2573,2127,"owner",1,"monthly_issuance",1997-05-09,1,"female",1965-03-10,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1995,1,0,0,0,0,TRUE,-9201.8,15081.2,0,4.45,0,NA,NA,15081,58,"no","no","no"
"2029","classic",2574,2128,"owner",22,"monthly_issuance",1993-12-10,29,"female",1932-04-22,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3601,1,0,0,0,0,TRUE,-5099.1,18518.7,0,5.25,1.93,5424,"failed",18518,19,"no","no","no"
