"","disp.disp_id","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","district.avg_salary","district.urban_ratio","district.enterpren_rate"
"2817",3574,3574,2960,"owner",19,"monthly_issuance",1994-09-20,19,"female",1946-02-17,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8884,1,0,0,0,0,TRUE,8402,52.7,120
"2818",3575,3575,2961,"owner",9,"monthly_issuance",1996-07-12,9,"female",1937-10-12,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1661,1,0,0,0,0,TRUE,8899,55.3,149
"2819",3576,3576,2962,"owner",1,"monthly_issuance",1993-05-30,1,"female",1939-03-15,60,1994-12-21,31248,12,2604,"finished_ok",TRUE,NA,NA,FALSE,2604,0,0,1,0,0,TRUE,12541,100,167
"2820",3577,3577,2963,"owner",31,"monthly_issuance",1996-12-09,31,"female",1942-12-15,57,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-17,TRUE,5101,1,0,0,0,0,TRUE,8930,59.2,108
"2821",3578,3578,2964,"owner",72,"monthly_issuance",1997-01-09,72,"male",1927-10-20,72,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2306,1,0,0,0,0,TRUE,8994,62.6,110
"2822",3580,3580,2965,"owner",6,"monthly_issuance",1995-10-10,6,"female",1929-04-27,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2648,1,0,0,0,0,TRUE,8546,51.5,126
"2823",3581,3581,2966,"owner",33,"monthly_issuance",1997-03-27,33,"male",1967-12-23,32,NA,NA,NA,NA,NA,FALSE,"gold",1998-09-28,TRUE,4560,1,0,0,0,0,TRUE,8705,84.7,116
"2824",3582,3582,2967,"owner",38,"monthly_issuance",1996-11-13,38,"male",1955-02-17,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8197,1,0,0,1,1,TRUE,8965,59.8,104
"2825",3583,3583,2968,"owner",15,"monthly_issuance",1995-02-05,15,"female",1942-09-09,57,NA,NA,NA,NA,NA,FALSE,"classic",1996-11-07,TRUE,3678,1,0,0,0,1,TRUE,9045,51.9,124
"2826",3585,3585,2969,"owner",29,"monthly_issuance",1995-05-26,29,"female",1968-10-02,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8843,55.6,113
"2827",3586,3586,2970,"owner",60,"monthly_issuance",1993-01-22,60,"male",1943-04-11,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8441,51.9,115
"2828",3588,3588,2971,"owner",76,"weekly_issuance",1993-12-23,76,"female",1953-11-04,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3554,0,1,0,0,0,TRUE,8369,51.2,107
"2829",3589,3589,2972,"owner",12,"monthly_issuance",1993-11-23,73,"female",1961-07-13,38,NA,NA,NA,NA,NA,FALSE,"classic",1994-10-21,TRUE,3554,0,1,0,0,0,TRUE,8746,56.4,90
"2830",3590,3590,2973,"owner",23,"monthly_issuance",1996-08-15,23,"female",1976-09-23,23,NA,NA,NA,NA,NA,FALSE,"classic",1997-05-06,TRUE,4585,1,0,0,0,1,TRUE,8624,85.5,102
"2831",3591,3591,2974,"owner",9,"monthly_issuance",1993-03-13,74,"male",1930-09-28,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1546,1,0,0,0,0,TRUE,10673,100,100
"2832",3594,3594,2976,"owner",13,"monthly_issuance",1996-08-19,13,"female",1961-05-07,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8473,1,0,0,0,0,TRUE,8598,41.3,123
"2833",3595,3595,2977,"owner",28,"monthly_issuance",1996-06-20,28,"male",1965-01-01,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4782,1,1,0,0,0,TRUE,8594,36.9,112
"2834",3596,3596,2978,"owner",74,"monthly_issuance",1995-01-06,74,"male",1975-03-22,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3212,1,0,0,0,0,TRUE,10673,100,100
"2835",3597,3597,2979,"owner",10,"monthly_issuance",1997-11-22,10,"female",1933-08-17,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3494,1,0,0,0,0,TRUE,10124,46.7,141
"2836",3598,3598,2980,"owner",66,"monthly_issuance",1993-12-09,66,"male",1923-09-11,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3316,1,0,0,0,0,TRUE,8512,48.3,102
"2837",3600,3600,2981,"owner",46,"monthly_issuance",1997-01-11,46,"female",1943-07-26,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2022,1,0,0,0,0,TRUE,8369,73.5,117
"2838",3601,3601,2982,"owner",19,"monthly_issuance",1996-06-04,19,"male",1938-08-03,61,1998-04-17,41256,12,3438,"running_ok",TRUE,"gold",1997-01-06,TRUE,11994,1,0,1,1,1,TRUE,8402,52.7,120
"2839",3603,3603,2983,"owner",42,"monthly_issuance",1996-07-25,42,"male",1954-06-13,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8388,59.1,87
"2840",3605,3605,2985,"owner",71,"monthly_issuance",1993-04-06,71,"male",1934-07-24,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2113,1,0,0,0,0,TRUE,8678,69.7,102
"2841",3606,3606,2986,"owner",63,"monthly_issuance",1996-04-09,63,"male",1958-06-06,41,1997-12-06,24792,24,1033,"running_ok",TRUE,"classic",1997-12-25,TRUE,5724,1,0,1,0,1,TRUE,8288,50.5,110
"2842",3607,3607,2987,"owner",18,"monthly_issuance",1993-09-16,18,"female",1946-07-29,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5569,1,0,0,0,0,TRUE,8968,65.3,131
"2843",3608,3608,2988,"owner",66,"issuance_after_transaction",1996-10-14,66,"male",1947-12-09,52,1998-07-08,88608,12,7384,"running_ok",TRUE,NA,NA,FALSE,7384,0,0,1,0,0,TRUE,8512,48.3,102
"2844",3610,3610,2989,"owner",4,"monthly_issuance",1993-11-28,36,"male",1919-05-08,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3395,1,0,0,0,0,TRUE,9198,85.2,131
"2845",3611,3611,2990,"owner",30,"monthly_issuance",1996-09-16,30,"female",1972-05-27,27,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-08,TRUE,2726,1,0,0,0,1,TRUE,9650,81.8,100
"2846",3612,3612,2991,"owner",19,"monthly_issuance",1993-05-22,19,"female",1962-09-04,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9455,1,0,0,1,1,TRUE,8402,52.7,120
"2847",3614,3614,2992,"owner",43,"monthly_issuance",1997-07-11,43,"female",1971-10-09,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5396,1,0,0,0,0,TRUE,9425,76.3,125
"2848",3615,3615,2993,"owner",1,"weekly_issuance",1996-02-13,1,"male",1974-07-04,25,NA,NA,NA,NA,NA,FALSE,"classic",1997-03-05,TRUE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"2849",3616,3616,2994,"owner",77,"monthly_issuance",1996-05-03,77,"female",1964-04-14,35,1996-09-14,48744,36,1354,"running_ok",TRUE,"classic",1997-12-12,TRUE,4571,1,0,1,0,0,TRUE,8909,53.5,113
"2850",3617,3617,2995,"owner",51,"monthly_issuance",1996-12-14,51,"female",1954-11-30,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8541,70.5,131
"2851",3618,3618,2996,"owner",54,"monthly_issuance",1994-05-17,54,"male",1953-02-21,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7798,1,0,0,1,1,TRUE,9897,100,140
"2852",3619,3619,2997,"owner",40,"monthly_issuance",1997-09-09,40,"male",1955-08-09,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1978,1,0,0,0,0,TRUE,9317,85.3,97
"2853",3620,3620,2998,"owner",21,"monthly_issuance",1997-11-09,21,"male",1937-09-14,62,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-14,TRUE,3201,1,0,0,1,1,TRUE,9104,67,123
"2854",3621,3621,2999,"owner",66,"monthly_issuance",1996-10-08,66,"male",1939-07-21,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2806,1,0,0,0,0,TRUE,8512,48.3,102
"2855",3623,3623,3000,"owner",28,"monthly_issuance",1993-07-14,28,"female",1965-04-20,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8594,36.9,112
"2856",3624,3624,3001,"owner",1,"monthly_issuance",1993-03-24,1,"female",1982-02-27,17,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,12541,100,167
"2857",3627,3627,3003,"owner",18,"monthly_issuance",1993-11-27,18,"female",1981-06-08,18,NA,NA,NA,NA,NA,FALSE,"junior",1998-07-13,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8968,65.3,131
"2858",3628,3628,3004,"owner",11,"monthly_issuance",1996-08-22,11,"female",1927-02-26,72,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3094,1,0,0,0,0,TRUE,9622,36.5,154
"2859",3629,3629,3005,"owner",42,"issuance_after_transaction",1997-01-11,42,"male",1947-12-13,52,1998-06-05,390000,48,8125,"running_ok",TRUE,NA,NA,FALSE,22704,1,0,1,0,1,TRUE,8388,59.1,87
"2860",3630,3630,3006,"owner",64,"monthly_issuance",1995-01-01,64,"female",1923-11-28,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3783,1,0,0,0,0,TRUE,9624,74.7,145
"2861",3632,3632,3007,"owner",16,"monthly_issuance",1993-02-02,15,"female",1943-09-29,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8981,1,0,0,1,1,TRUE,9045,51.9,124
"2862",3633,3633,3008,"owner",72,"monthly_issuance",1993-02-27,72,"male",1933-10-14,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2120,1,0,0,0,0,TRUE,8994,62.6,110
"2863",3634,3634,3009,"owner",1,"monthly_issuance",1996-01-26,1,"male",1923-06-25,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2739,1,0,0,0,0,TRUE,12541,100,167
"2864",3636,3636,3010,"owner",46,"monthly_issuance",1995-09-13,46,"male",1978-05-19,21,NA,NA,NA,NA,NA,FALSE,"junior",1997-05-16,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8369,73.5,117
"2865",3637,3637,3011,"owner",64,"monthly_issuance",1993-09-01,64,"male",1959-01-10,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2180,1,0,0,0,1,TRUE,9624,74.7,145
"2866",3638,3638,3012,"owner",49,"monthly_issuance",1997-04-18,49,"female",1943-12-11,56,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-23,TRUE,2601,1,0,0,0,0,TRUE,8208,60.8,155
"2867",3639,3639,3013,"owner",73,"monthly_issuance",1997-12-09,73,"male",1928-04-17,71,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3064,1,0,0,0,0,TRUE,8746,56.4,90
"2868",3640,3640,3014,"owner",75,"weekly_issuance",1995-03-03,75,"male",1978-07-24,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-02-23,TRUE,4187,0,1,0,0,0,TRUE,8819,64.6,99
"2869",3642,3642,3015,"owner",19,"monthly_issuance",1996-06-15,19,"male",1961-08-27,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2148,1,0,0,0,1,TRUE,8402,52.7,120
"2870",3643,3643,3016,"owner",26,"monthly_issuance",1996-02-23,26,"male",1980-11-11,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8517,1,0,0,0,0,TRUE,10787,100,131
"2871",3644,3644,3017,"owner",75,"monthly_issuance",1994-08-12,75,"male",1951-06-14,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6948,1,0,0,1,1,TRUE,8819,64.6,99
"2872",3645,3645,3018,"owner",34,"monthly_issuance",1996-12-03,34,"male",1975-02-26,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9675,87.7,100
"2873",3646,3646,3019,"owner",33,"monthly_issuance",1996-04-21,33,"female",1943-06-16,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8705,84.7,116
"2874",3648,3648,3020,"owner",3,"monthly_issuance",1996-08-09,3,"male",1980-01-03,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8980,41.7,111
"2875",3649,3649,3021,"owner",10,"monthly_issuance",1996-04-20,10,"female",1959-10-25,40,1996-12-04,155616,48,3242,"running_ok",TRUE,NA,NA,FALSE,3241,0,0,1,0,0,TRUE,10124,46.7,141
"2876",3650,3650,3022,"owner",64,"monthly_issuance",1996-10-30,64,"male",1918-02-17,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3170,1,0,0,0,0,TRUE,9624,74.7,145
"2877",3651,3651,3023,"owner",35,"monthly_issuance",1997-10-14,35,"male",1918-10-01,81,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2213,1,0,0,0,0,TRUE,8867,80.5,130
"2878",3652,3652,3024,"owner",1,"monthly_issuance",1996-12-18,1,"male",1920-02-20,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2261,1,0,0,0,0,TRUE,12541,100,167
"2879",3654,3654,3025,"owner",25,"monthly_issuance",1997-12-27,25,"female",1924-03-01,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3354,1,0,0,0,0,TRUE,8554,61.7,113
"2880",3655,3655,3026,"owner",24,"monthly_issuance",1993-02-18,59,"male",1968-02-06,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8024,1,0,0,0,0,TRUE,8444,62.1,106
"2881",3656,3656,3027,"owner",62,"monthly_issuance",1996-04-29,62,"female",1925-08-26,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2631,1,0,0,0,0,TRUE,8544,40.7,109
"2882",3658,3658,3028,"owner",27,"monthly_issuance",1993-09-15,58,"male",1924-04-05,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2200,1,0,0,0,0,TRUE,8757,63.6,96
"2883",3659,3659,3029,"owner",42,"monthly_issuance",1996-12-24,42,"female",1930-11-10,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1514,1,0,0,0,0,TRUE,8388,59.1,87
"2884",3660,3660,3030,"owner",65,"monthly_issuance",1994-06-22,65,"male",1974-07-09,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2088,1,0,0,0,1,TRUE,8403,43.7,105
"2885",3661,3661,3031,"owner",51,"monthly_issuance",1997-03-10,51,"male",1932-11-25,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2789,1,0,0,0,0,TRUE,8541,70.5,131
"2886",3662,3662,3032,"owner",5,"monthly_issuance",1993-06-07,27,"male",1931-09-22,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2858,1,0,0,0,0,TRUE,8561,43.8,110
"2887",3663,3663,3033,"owner",69,"monthly_issuance",1997-12-10,69,"female",1947-06-25,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1934,1,0,0,1,1,TRUE,8173,48.4,124
"2888",3667,3667,3035,"owner",15,"weekly_issuance",1993-08-16,70,"male",1971-09-18,28,NA,NA,NA,NA,NA,FALSE,"gold",1997-12-25,TRUE,12443,1,0,0,0,1,TRUE,10177,89.9,81
"2889",3669,3669,3036,"owner",10,"monthly_issuance",1994-04-10,10,"male",1962-08-22,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10124,46.7,141
"2890",3670,3670,3037,"owner",44,"monthly_issuance",1994-05-26,44,"female",1980-09-17,19,1996-04-18,277884,36,7719,"running_nok",TRUE,NA,NA,FALSE,7718,0,0,1,0,0,TRUE,8254,53,97
"2891",3671,3671,3038,"owner",10,"monthly_issuance",1996-04-28,10,"male",1943-07-16,56,NA,NA,NA,NA,NA,FALSE,"classic",1997-04-30,TRUE,NA,NA,NA,NA,NA,NA,FALSE,10124,46.7,141
"2892",3673,3673,3039,"owner",1,"monthly_issuance",1993-12-10,1,"female",1951-12-07,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6268,1,0,0,0,1,TRUE,12541,100,167
"2893",3674,3674,3040,"owner",17,"monthly_issuance",1996-08-03,17,"female",1980-11-10,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2202,1,0,0,0,0,TRUE,8114,61.4,119
"2894",3675,3675,3041,"owner",70,"monthly_issuance",1996-04-04,70,"male",1952-03-18,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2700,1,0,0,1,1,TRUE,10177,89.9,81
"2895",3676,3676,3042,"owner",10,"monthly_issuance",1993-09-16,10,"female",1965-10-14,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6343,1,0,0,0,1,TRUE,10124,46.7,141
"2896",3678,3678,3043,"owner",1,"monthly_issuance",1996-12-29,1,"female",1934-08-12,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2768,1,0,0,0,0,TRUE,12541,100,167
"2897",3679,3679,3044,"owner",72,"monthly_issuance",1996-09-14,72,"male",1931-04-23,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2756,1,0,0,0,0,TRUE,8994,62.6,110
"2898",3681,3681,3045,"owner",1,"monthly_issuance",1995-06-08,1,"male",1921-04-26,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2366,1,0,0,0,0,TRUE,12541,100,167
"2899",3683,3683,3046,"owner",74,"monthly_issuance",1997-08-11,74,"female",1977-02-22,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2502,1,0,0,0,1,TRUE,10673,100,100
"2900",3684,3684,3047,"owner",16,"monthly_issuance",1993-02-17,16,"female",1961-12-31,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2316,1,0,0,0,0,TRUE,8427,56.9,107
"2901",3685,3685,3048,"owner",74,"weekly_issuance",1997-12-26,74,"male",1974-03-06,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4631,0,1,0,0,0,TRUE,10673,100,100
"2902",3686,3686,3049,"owner",61,"monthly_issuance",1994-09-08,61,"female",1962-10-11,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1961,1,0,0,0,0,TRUE,8814,53.8,107
"2903",3687,3687,3050,"owner",60,"monthly_issuance",1993-05-08,49,"male",1972-02-06,27,1994-09-02,82896,12,6908,"finished_ok",TRUE,"classic",1994-02-15,TRUE,16783,1,0,1,1,1,TRUE,8208,60.8,155
"2904",3689,3689,3051,"owner",9,"monthly_issuance",1996-01-01,9,"female",1979-07-12,20,NA,NA,NA,NA,NA,FALSE,"junior",1997-02-21,TRUE,4911,1,0,0,1,1,TRUE,8899,55.3,149
"2905",3690,3690,3052,"owner",44,"monthly_issuance",1997-04-26,44,"male",1960-08-02,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,10319,1,1,0,0,0,TRUE,8254,53,97
"2906",3691,3691,3053,"owner",11,"monthly_issuance",1993-08-23,18,"male",1965-04-17,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7465,1,0,0,0,1,TRUE,8968,65.3,131
"2907",3693,3693,3055,"owner",15,"monthly_issuance",1996-05-26,15,"male",1922-03-31,77,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2419,1,0,0,0,0,TRUE,9045,51.9,124
"2908",3695,3695,3056,"owner",55,"monthly_issuance",1993-12-22,55,"male",1934-10-04,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2901,1,0,0,0,0,TRUE,8743,33.9,111
"2909",3697,3697,3057,"owner",9,"monthly_issuance",1997-07-23,9,"female",1954-01-16,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4646,1,0,0,0,0,TRUE,8899,55.3,149
"2910",3698,3698,3058,"owner",44,"monthly_issuance",1994-10-23,44,"male",1971-04-25,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8254,53,97
"2911",3699,3699,3059,"owner",1,"monthly_issuance",1997-02-15,1,"male",1968-08-08,31,NA,NA,NA,NA,NA,FALSE,"classic",1997-11-18,TRUE,3720,1,0,0,1,1,TRUE,12541,100,167
"2912",3701,3701,3060,"owner",73,"monthly_issuance",1997-06-09,73,"female",1954-05-06,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3960,1,0,0,0,0,TRUE,8746,56.4,90
"2913",3702,3702,3061,"owner",76,"monthly_issuance",1995-11-08,76,"male",1952-11-27,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1978,1,0,0,0,0,TRUE,8369,51.2,107
"2914",3703,3703,3062,"owner",17,"monthly_issuance",1997-08-15,17,"male",1931-06-15,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2638,1,0,0,0,0,TRUE,8114,61.4,119
"2915",3704,3704,3063,"owner",72,"monthly_issuance",1993-05-26,69,"male",1962-04-11,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2330,1,0,0,0,0,TRUE,8173,48.4,124
"2916",3705,3705,3064,"owner",40,"monthly_issuance",1993-05-23,1,"female",1965-06-04,34,1995-03-21,15420,12,1285,"finished_ok",TRUE,NA,NA,FALSE,7454,1,0,1,0,1,TRUE,12541,100,167
"2917",3707,3707,3066,"owner",74,"monthly_issuance",1996-08-12,74,"male",1941-06-24,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3241,1,0,0,0,0,TRUE,10673,100,100
"2918",3708,3708,3067,"owner",46,"monthly_issuance",1997-01-30,46,"female",1958-03-16,41,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3934,1,0,0,0,1,TRUE,8369,73.5,117
"2919",3710,3710,3068,"owner",59,"monthly_issuance",1993-04-25,59,"male",1928-01-25,71,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3878,1,0,0,0,0,TRUE,8444,62.1,106
"2920",3711,3711,3069,"owner",66,"monthly_issuance",1993-03-20,25,"male",1968-05-07,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6704,1,0,0,0,0,TRUE,8554,61.7,113
"2921",3712,3712,3070,"owner",56,"monthly_issuance",1997-08-21,56,"female",1969-05-30,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3374,1,0,0,0,0,TRUE,8772,46,126
"2922",3713,3713,3071,"owner",41,"monthly_issuance",1996-10-03,41,"female",1944-02-23,55,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-16,TRUE,9390,1,0,0,0,1,TRUE,9832,85.6,114
"2923",3714,3714,3072,"owner",8,"monthly_issuance",1993-06-05,8,"female",1953-10-01,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5268,1,0,0,0,0,TRUE,11277,69.4,127
"2924",3716,3716,3074,"owner",74,"weekly_issuance",1994-10-08,74,"male",1953-04-15,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"2925",3717,3717,3075,"owner",71,"monthly_issuance",1997-06-25,71,"male",1925-01-30,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1523,1,0,0,0,0,TRUE,8678,69.7,102
"2926",3719,3719,3076,"owner",54,"monthly_issuance",1993-03-27,54,"male",1930-08-30,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2715,1,0,0,0,0,TRUE,9897,100,140
"2927",3721,3721,3077,"owner",64,"monthly_issuance",1997-04-16,64,"female",1954-12-16,45,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-13,TRUE,3698,1,0,0,0,0,TRUE,9624,74.7,145
"2928",3722,3722,3078,"owner",1,"monthly_issuance",1993-07-16,1,"female",1956-04-29,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2232,1,0,0,0,0,TRUE,12541,100,167
"2929",3723,3723,3079,"owner",18,"monthly_issuance",1996-02-26,18,"male",1968-09-01,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2299,1,0,0,0,1,TRUE,8968,65.3,131
"2930",3724,3724,3080,"owner",57,"monthly_issuance",1995-10-29,57,"female",1925-09-23,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3359,1,0,0,0,0,TRUE,8720,48,116
"2931",3727,3727,3082,"owner",33,"monthly_issuance",1997-11-16,33,"male",1970-01-13,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7496,1,0,0,0,0,TRUE,8705,84.7,116
"2932",3728,3728,3083,"owner",66,"monthly_issuance",1997-03-18,66,"male",1936-01-06,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8512,48.3,102
"2933",3730,3730,3084,"owner",59,"weekly_issuance",1996-01-28,59,"female",1945-08-07,54,1996-08-28,253512,36,7042,"running_nok",TRUE,NA,NA,FALSE,7042,0,0,1,0,0,TRUE,8444,62.1,106
"2934",3732,3732,3085,"owner",66,"monthly_issuance",1997-07-03,66,"male",1946-08-27,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6630,1,0,0,0,1,TRUE,8512,48.3,102
"2935",3733,3733,3086,"owner",1,"monthly_issuance",1993-11-02,1,"female",1946-05-09,53,NA,NA,NA,NA,NA,FALSE,"classic",1997-01-22,TRUE,5022,1,0,0,0,0,TRUE,12541,100,167
"2936",3734,3734,3087,"owner",15,"monthly_issuance",1993-12-04,15,"male",1943-12-02,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1933,1,0,0,1,1,TRUE,9045,51.9,124
"2937",3735,3735,3088,"owner",18,"monthly_issuance",1996-03-08,18,"male",1938-01-17,61,NA,NA,NA,NA,NA,FALSE,"classic",1997-04-24,TRUE,5866,1,0,0,0,0,TRUE,8968,65.3,131
"2938",3737,3737,3089,"owner",12,"weekly_issuance",1996-07-02,12,"male",1948-04-30,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8754,58,137
"2939",3738,3738,3090,"owner",1,"monthly_issuance",1996-12-10,1,"female",1978-03-31,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,12416,1,1,0,1,1,TRUE,12541,100,167
"2940",3739,3739,3091,"owner",3,"monthly_issuance",1993-11-11,3,"female",1956-08-21,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8309,1,0,0,0,1,TRUE,8980,41.7,111
"2941",3740,3740,3092,"owner",46,"monthly_issuance",1995-12-20,46,"male",1929-11-03,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2311,1,0,0,0,0,TRUE,8369,73.5,117
"2942",3741,3741,3093,"owner",16,"monthly_issuance",1996-11-21,16,"male",1936-05-04,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4238,1,0,0,0,0,TRUE,8427,56.9,107
